Modulo,Domanda,Opzione,Risposta Corretta
M3 - UD3,NIS2 (Network and Information Security) rispetto alla prima direttiva NIS,"Elimina la distinzione tra fornitori di servizi essenziali e fornitori di servizi digitali, le aziende vengono classificate in “essenziali” e/o “importanti” a seconda della criticità dei servizi che offrono",VERO
M3 - UD3,NIS2 (Network and Information Security) rispetto alla prima direttiva NIS,Prevede che le nuove categorie dei sevizi essenziali e importanti siano sottoposte ad adempimenti differenti,VERO
M3 - UD3,NIS2 (Network and Information Security) rispetto alla prima direttiva NIS,Come direttiva entrerà direttamente in forza senza il recepimento da parte dei singoli stati dell’UE,FALSO
M3 - UD3,NIS2 (Network and Information Security) rispetto alla prima direttiva NIS,"Amplia l’ambito di applicazione comprendendo più servizi, come la produzione di prodotti farmaceutici, dispositivi medici e prodotti chimici, il settore alimentare, la gestione delle acque reflue e dei rifiuti, i servizi postali, nonché la pubblica amministrazione",VERO
M3 - UD3,NIS2 (Network and Information Security) rispetto alla prima direttiva NIS,Prevede il nuovo obiettivo di rafforzare la sicurezza informatica nella Supply Chain,VERO
M3 - UD3,NIS2 (Network and Information Security) rispetto alla prima direttiva NIS,Si prefigge di restringere il numero delle aziende coinvolte dalla normativa visto la grandissima ed eterogenea platea della prima versione della direttiva,FALSO
M3 - UD3,Per il Regolamento UE 2016/679 GDPR,"L’informativa deve essere fornita dal titolare del trattamento agli interessati, prima del trattamento",VERO
M3 - UD3,Per il Regolamento UE 2016/679 GDPR,L’informativa deve essere fornita dal titolare del trattamento sulle finalità e le modalità dei trattamenti operati,VERO
M3 - UD3,Per il Regolamento UE 2016/679 GDPR,L'informativa disciplina due diversi casi: dati raccolti presso l'interessato e dati raccolti presso altri soggetti,VERO
M3 - UD3,Per il Regolamento UE 2016/679 GDPR,L'informativa disciplina diversi casi: dall’Art. 13 sino all’articolo 16,FALSO
M3 - UD3,Per il Regolamento UE 2016/679 GDPR,Una volta fornita l’informativa deve essere poi esplicitamente dato un valido consenso per la raccolta dei dati e per i propositi per i quali sono usati da parte dell’interessato,VERO
M3 - UD3,Per il Regolamento UE 2016/679 GDPR,Il consenso può essere fornito in maniera unica anche su molti punti informativi anche non distinti e specificati,FALSO
M3 - UD3,Perché è importante il Regolamento GDPR per l'Information Technology?,"Perché i sistemi informativi conservano, gestiscono e permettono di trasferire i dati riservati e sensibili delle persone.",VERO
M3 - UD3,Perché è importante il Regolamento GDPR per l'Information Technology?,"Perché i dati sono archiviati e mantenuti per periodi di tempo indeterminati, potenzialmente senza possibilità di controllo dalle persone stesse",VERO
M3 - UD3,Perché è importante il Regolamento GDPR per l'Information Technology?,Perché una gestione dei dati senza regole può mettere a repentaglio le regole principali del vivere civile ed è quindi necessario regolamentare la gestione dei dati nel suo insieme,VERO
M3 - UD3,Perché è importante il Regolamento GDPR per l'Information Technology?,Perché una gestione dei dati senza regole può mettere a repentaglio le regole principali del vivere civile ed è quindi necessario regolamentare la gestione dei dati: almeno l'autorizzazione al trattamento e al trasferimento,FALSO
M3 - UD3,Perché è importante il Regolamento GDPR per l'Information Technology?,"Perché una gestione dei dati senza regole può mettere a repentaglio le regole principali del vivere civile ed è quindi necessario regolamentare la gestione dei dati: dall'autorizzazione al trattamento, il trasferimento sino al tempo massimo di mantenimento",VERO
M3 - UD3,Perché è importante il Regolamento GDPR per l'Information Technology?,Perché bisogna salvaguardare gli aspetti formali del trattamento dei dati,FALSO
M3 - UD3,Perché i reparti IT e OT dovranno collaborare maggiormente per effetto della Direttiva NIS 2?,Perché è espressamente indicato nella normativa,FALSO
M3 - UD3,Perché i reparti IT e OT dovranno collaborare maggiormente per effetto della Direttiva NIS 2?,Perché la nuova direttiva ha obiettivi focalizzati sulla continuità del business o del servizio erogato dall'azienda nel suo insieme,VERO
M3 - UD3,Perché i reparti IT e OT dovranno collaborare maggiormente per effetto della Direttiva NIS 2?,"Perché nella direttiva non si parla solamente di salvaguardare dati, informazioni e conoscenza ma anche il prodotto o il servizio finale offerto, all'interno della supply chain",VERO
M3 - UD3,Perché i reparti IT e OT dovranno collaborare maggiormente per effetto della Direttiva NIS 2?,"Perché tutti gli incidenti di sicurezza dovranno essere gestiti e comunicati in tempi stretti, questo richiede procedure condivise tra IT e OT per garantire rapidità e coordinamento.",VERO
M3 - UD3,Perché i reparti IT e OT dovranno collaborare maggiormente per effetto della Direttiva NIS 2?,"Perché, nonostante i sistemi OT non siano mai connessi alle reti IT, il reparto IT dovrà dimostrare di averne qualche conoscenza",FALSO
M3 - UD3,Perché i reparti IT e OT dovranno collaborare maggiormente per effetto della Direttiva NIS 2?,"Perché la conformità alla normativa richiede valutazioni del rischio e misure di protezione su tutta la catena di fornitura, coinvolgendo sia IT che OT",VERO
M3 - UD3,Qual è il punto di contatto unico competente NIS relativamente alla direttiva (UE) 2022/2555,CERT-UE,FALSO
M3 - UD3,Qual è il punto di contatto unico competente NIS relativamente alla direttiva (UE) 2022/2555,ENISA,FALSO
M3 - UD3,Qual è il punto di contatto unico competente NIS relativamente alla direttiva (UE) 2022/2555,CSIRT,FALSO
M3 - UD3,Qual è il punto di contatto unico competente NIS relativamente alla direttiva (UE) 2022/2555,ACN,VERO
M3 - UD3,Qual è il punto di contatto unico competente NIS relativamente alla direttiva (UE) 2022/2555,In ultimo il Ministero dell'Interno,FALSO
M3 - UD3,Qual è il punto di contatto unico competente NIS relativamente alla direttiva (UE) 2022/2555,In ultimo il Ministero della Difesa,FALSO
M3 - UD3,"Quale delle seguenti normative europee ha, tra gli obiettivi primari, la business continuity delle organizzazioni",Il Regolamento (UE) 2016/1148 GDPR,FALSO
M3 - UD3,"Quale delle seguenti normative europee ha, tra gli obiettivi primari, la business continuity delle organizzazioni",Il Regolamento (UE) 2019/881 - Cybersecurity Act,FALSO
M3 - UD3,"Quale delle seguenti normative europee ha, tra gli obiettivi primari, la business continuity delle organizzazioni",La direttiva (EU) 2016/1148 - Network and Information Security (NIS),VERO
M3 - UD3,"Quale delle seguenti normative europee ha, tra gli obiettivi primari, la business continuity delle organizzazioni",La Direttiva (EU) 2022/2555 - Network and Information Security 2 (NIS 2),VERO
M3 - UD3,"Quale delle seguenti normative europee ha, tra gli obiettivi primari, la business continuity delle organizzazioni",NIST CyberSecurity Framework,FALSO
M3 - UD3,"Quale delle seguenti normative europee ha, tra gli obiettivi primari, la business continuity delle organizzazioni",ENISA,FALSO
M3 - UD3,Quali dei seguenti sono effettivamente Operatori di Servizi Essenziali (OES) secondo NIS,Impresa elettrica,VERO
M3 - UD3,Quali dei seguenti sono effettivamente Operatori di Servizi Essenziali (OES) secondo NIS,Distributore locale di carburante per autotrazione,FALSO
M3 - UD3,Quali dei seguenti sono effettivamente Operatori di Servizi Essenziali (OES) secondo NIS,Gestori del sistema di distribuzione energia elettrica,VERO
M3 - UD3,Quali dei seguenti sono effettivamente Operatori di Servizi Essenziali (OES) secondo NIS,Gestori del sistema di trasmissione energia elettrica,VERO
M3 - UD3,Quali dei seguenti sono effettivamente Operatori di Servizi Essenziali (OES) secondo NIS,Gestori del sistema di distribuzione gas,VERO
M3 - UD3,Quali dei seguenti sono effettivamente Operatori di Servizi Essenziali (OES) secondo NIS,Gestori del sistema di tele-trasmissione gas,FALSO
M3 - UD3,Quali obblighi di notifica prevede la direttiva NIS 2?,"Tutti i Soggetti notificano, senza ingiustificato ritardo, al CSIRT Italia ogni incidente che ha un impatto significativo sulla fornitura dei loro servizi",VERO
M3 - UD3,Quali obblighi di notifica prevede la direttiva NIS 2?,"Tutti i soggetti notificano senza ingiustificato ritardo, e comunque entro 24 ore da quando sono venuti a conoscenza dell'incidente significativo, una pre-notifica",VERO
M3 - UD3,Quali obblighi di notifica prevede la direttiva NIS 2?,"Tutti i soggetti notificano senza ingiustificato ritardo, e comunque entro 72 ore da quando sono venuti a conoscenza dell'incidente significativo, una notifica di aggiornamento e approfondimento",VERO
M3 - UD3,Quali obblighi di notifica prevede la direttiva NIS 2?,"Notificano senza ingiustificato ritardo, e comunque entro 96 ore da quando sono venuti a conoscenza dell'incidente significativo, se l'incidente non si è propagato ad organizzazioni esterne",FALSO
M3 - UD3,Quali obblighi di notifica prevede la direttiva NIS 2?,Si notifica una relazione finale al CSIRT non appena si sono ultimate le procedure di verifica,FALSO
M3 - UD3,Quali obblighi di notifica prevede la direttiva NIS 2?,Si notifica una relazione finale al CSIRT entro un mese dalla trasmissione della notifica dell'incidente,VERO
M3 - UD3,Quali obblighi in materia di gestione del rischio sono stati introdotti dalla normativa NIS 2?,Realizzare politiche di analisi dei rischi e di sicurezza dei sistemi informativi e di rete,VERO
M3 - UD3,Quali obblighi in materia di gestione del rischio sono stati introdotti dalla normativa NIS 2?,"Gestire gli incidenti informatici, ivi incluse le procedure e gli strumenti per eseguire le notifiche",VERO
M3 - UD3,Quali obblighi in materia di gestione del rischio sono stati introdotti dalla normativa NIS 2?,"Gestire la continuità operativa, ivi inclusa la gestione di backup, il ripristino in caso di disastro, ove applicabile, e gestione delle crisi",VERO
M3 - UD3,Quali obblighi in materia di gestione del rischio sono stati introdotti dalla normativa NIS 2?,Soddisfare gli specifici requisiti di progettazione e rigidi criteri di certificazione di software e hardware elencati nella direttiva,FALSO
M3 - UD3,Quali obblighi in materia di gestione del rischio sono stati introdotti dalla normativa NIS 2?,"Gestire la sicurezza dell'acquisizione, dello sviluppo e della manutenzione dei sistemi informativi e di rete, ivi comprese la gestione e la divulgazione delle vulnerabilità",VERO
M3 - UD3,Quali obblighi in materia di gestione del rischio sono stati introdotti dalla normativa NIS 2?,Realizzare politiche e procedure per valutare l’efficacia delle misure di gestione dei rischi per la sicurezza informatica,VERO
M3 - UD3,Quali sono le attuali leggi italiane sulla privacy?,"Il decreto 198 del 2004 “Codice in materia di protezione dei dati personali” detto anche “Testo unico sulla Privacy”, entrato in vigore dal 1° gennaio 2004",FALSO
M3 - UD3,Quali sono le attuali leggi italiane sulla privacy?,"Il decreto 196 del 2003 “Codice in materia di protezione dei dati personali” detto anche “Testo unico sulla Privacy”, entrato in vigore dal 1° gennaio 2004",VERO
M3 - UD3,Quali sono le attuali leggi italiane sulla privacy?,"Il decreto 196 del 2003 “Codice in materia di protezione dei dati personali” detto anche “Testo unico sulla Privacy”, entrato in vigore dal 1° gennaio 2006",FALSO
M3 - UD3,Quali sono le attuali leggi italiane sulla privacy?,"Il Regolamento UE 2016/697 del Parlamento Europeo e del Consiglio del 27 aprile 2016, cosiddetto GDPR (General Data Protection Regulation) attraverso il D. L. di adeguamento 10 agosto 2018, n. 101, dal D.M. n. 15 marzo 2019 e dal D.L. 14 giugno 2019, n. 53",FALSO
M3 - UD3,Quali sono le attuali leggi italiane sulla privacy?,"Il Regolamento UE 2016/679 del Parlamento Europeo e del Consiglio del 25 aprile 2016, cosiddetto GDPR (General Data Protection Regulation) attraverso il D.L. di adeguamento 10 agosto 2018, n. 101, dal D.M. n. 15 marzo 2019 e dal D.L. 14 giugno 2019, n. 53",FALSO
M3 - UD3,Quali sono le attuali leggi italiane sulla privacy?,"Il Regolamento UE 2016/679 del Parlamento Europeo e del Consiglio del 27 aprile 2016, cosiddetto GDPR (General Data Protection Regulation) attraverso il D.L. di adeguamento 10 agosto 2018, n. 101, dal D.M. n. 15 marzo 2019 e dal D.L. 14 giugno 2019, n. 53",VERO
M3 - UD3,Quali sono le origini legislative del diritto alla privacy italiano?,"Costituzione Italiana, articoli 14, 15 e 21, riguardanti il domicilio, la libertà e segretezza della corrispondenza, e la libertà di manifestazione del pensiero",VERO
M3 - UD3,Quali sono le origini legislative del diritto alla privacy italiano?,"Costituzione Italiana articolo 2, come anche sostenuto la Corte Costituzionale con la sentenza n. 38 del 1973",VERO
M3 - UD3,Quali sono le origini legislative del diritto alla privacy italiano?,Sentenza della Corte di Cassazione n. 4487 del 1961,FALSO
M3 - UD3,Quali sono le origini legislative del diritto alla privacy italiano?,Sentenza della Corte di Cassazione n. 4487 del 1956,VERO
M3 - UD3,Quali sono le origini legislative del diritto alla privacy italiano?,"Prima legge italiana di tutela della privacy, Legge 675 del 1996, come attuazione della direttiva 95/46/CE",VERO
M3 - UD3,Quali sono le origini legislative del diritto alla privacy italiano?,"Prima legge italiana di tutela della privacy, Legge 675 del 1998, come attuazione della direttiva 95/46/CE",FALSO
M3 - UD3,Quali tipologie di Dati sono previsti dal Regolamento Europeo 2016/679 GDPR?,"Dati personali, ovvero le informazioni relative a persona fisica identificata o identificabile",VERO
M3 - UD3,Quali tipologie di Dati sono previsti dal Regolamento Europeo 2016/679 GDPR?,"Dati personali, ovvero le informazioni relative a persona fisica identificabile anche indirettamente (ad esempio mediante la raccolta di varie informazioni che possano identificarla)",VERO
M3 - UD3,Quali tipologie di Dati sono previsti dal Regolamento Europeo 2016/679 GDPR?,"Dati personali particolari, come l'origine razziale o etnica, le opinioni politiche, le convinzioni religiose o filosofiche e altro",VERO
M3 - UD3,Quali tipologie di Dati sono previsti dal Regolamento Europeo 2016/679 GDPR?,"Dati personali particolari (o sensibili secondo il codice italiano), come i riferimenti dei dati bancari o i dati finanziari in genere",FALSO
M3 - UD3,Quali tipologie di Dati sono previsti dal Regolamento Europeo 2016/679 GDPR?,"Dati personali relativi a condanne penali o reati, con il controllo dell'Autorità Pubblica o autorizzato dal Diritto dell'UE",VERO
M3 - UD3,Quali tipologie di Dati sono previsti dal Regolamento Europeo 2016/679 GDPR?,Dati di persone giuriche con riferimenti all'interno dell'Unione Europea,FALSO
M3 - UD3,Secondo la direttiva NIS (Network and Information Security) il CSIRT Nazionale include i seguenti compiti:,Il monitoraggio degli incidenti a livello nazionale,VERO
M3 - UD3,Secondo la direttiva NIS (Network and Information Security) il CSIRT Nazionale include i seguenti compiti:,"L’emissione di preallarmi, allerte, annunci e divulgazione di informazioni alle parti interessate in merito a rischi e incidenti",VERO
M3 - UD3,Secondo la direttiva NIS (Network and Information Security) il CSIRT Nazionale include i seguenti compiti:,L’intervento in caso di incidente,VERO
M3 - UD3,Secondo la direttiva NIS (Network and Information Security) il CSIRT Nazionale include i seguenti compiti:,L’analisi a posteriori dei rischi e degli incidenti,FALSO
M3 - UD3,Secondo la direttiva NIS (Network and Information Security) il CSIRT Nazionale include i seguenti compiti:,La partecipazione economica agli investimenti in cybersecurity,FALSO
M3 - UD3,Secondo la direttiva NIS (Network and Information Security) il CSIRT Nazionale include i seguenti compiti:,La partecipazione alla rete dei CSIRT europei,VERO
M3 - UD3,Secondo la nuova direttiva NIS 2 un incidente è considerato significativo e deve essere quindi notificato a CSIRT Italia,Se ha causato o è in grado di causare una grave perturbazione operativa dei servizi o perdite finanziarie per il soggetto interessato,VERO
M3 - UD3,Secondo la nuova direttiva NIS 2 un incidente è considerato significativo e deve essere quindi notificato a CSIRT Italia,Se ha causato o è in grado di causare perdite di dati per il soggetto interessato,FALSO
M3 - UD3,Secondo la nuova direttiva NIS 2 un incidente è considerato significativo e deve essere quindi notificato a CSIRT Italia,Se ha avuto ripercussioni o è idoneo a provocare ripercussioni su altre persone fisiche o giuridiche causando perdite materiali o immateriali considerevoli,VERO
M3 - UD3,Secondo la nuova direttiva NIS 2 un incidente è considerato significativo e deve essere quindi notificato a CSIRT Italia,Se ha avuto ripercussioni o è idoneo a provocare ripercussioni su altre persone fisiche o giuridiche causando perdite materiali o immateriali oltre i 50.000 €,FALSO
M3 - UD3,Secondo la nuova direttiva NIS 2 un incidente è considerato significativo e deve essere quindi notificato a CSIRT Italia,anche se può influenzare negativamente la catena di fornitura,VERO
M3 - UD3,Secondo la nuova direttiva NIS 2 un incidente è considerato significativo e deve essere quindi notificato a CSIRT Italia,non causa o non è in grado di causare danni o perturbazioni ma per specificità richiede una notifica,FALSO
M3 - UD4,Gli Intrusion Detection/Prevention,Sono sistemi che si integrano con i Firewall per offrire una protezione più completa,VERO
M3 - UD4,Gli Intrusion Detection/Prevention,Sono sistemi che non si integrano con i Firewall ma che offrono lo stesso una protezione completa,FALSO
M3 - UD4,Gli Intrusion Detection/Prevention,"Vengono posizionati ""a valle"" del firewall (rispetto alla connessione Internet) ed analizzano i pacchetti di dati ed i comportamenti da loro generati",VERO
M3 - UD4,Gli Intrusion Detection/Prevention,"Vengono posizionati ""a monte"" del firewall (rispetto alla connessione Internet) ed analizzano i pacchetti di dati ed i comportamenti da loro generati",FALSO
M3 - UD4,Gli Intrusion Detection/Prevention,"Per la rilevazione delle minacce possono usare la metodologia del ""Misuse Detection""",VERO
M3 - UD4,Gli Intrusion Detection/Prevention,"Per la rilevazione delle minacce possono usare la metodologia del ""Deny Anomaly""",FALSO
M3 - UD4,I sistemi IT e OT differiscono (dal punto di vista dei fattori critici per la Cybesecurity),Per i fattori di rischio: perdita o manomissione di dati e informazioni per IT e business continuity e sicurezza fisica per l'OT,VERO
M3 - UD4,I sistemi IT e OT differiscono (dal punto di vista dei fattori critici per la Cybesecurity),Per le possibilità di intervento: senza grossi vincoli temporali per l'IT con grossi vincoli legati al continuità del processo per l'OT,VERO
M3 - UD4,I sistemi IT e OT differiscono (dal punto di vista dei fattori critici per la Cybesecurity),"Per le modalità e i tempi di risposta: non deterministiche-non real time per l'IT, deterministiche-real time per l'OT",VERO
M3 - UD4,I sistemi IT e OT differiscono (dal punto di vista dei fattori critici per la Cybesecurity),Per la tipologia dei sistemi operativi: standard di mercato per l'IT e prevalentemente non standard e real time per l'OT,VERO
M3 - UD4,I sistemi IT e OT differiscono (dal punto di vista dei fattori critici per la Cybesecurity),"Per le possibili conseguenze in caso di incidenti che nel caso dell'OT può portare, nel caso peggiore, alla perdita di dati",FALSO
M3 - UD4,I sistemi IT e OT differiscono (dal punto di vista dei fattori critici per la Cybesecurity),"Per il livello di disponibilità necessario: molto elevato per l'IT, più contenuto per l'OT",FALSO
M3 - UD4,"Il ""Contesto"" secondo ISO/IEC 27001",È inteso come l'insieme dei fattori interni ed esterni all'organizzazione che possono essere influenti nella sicurezza delle informazioni,VERO
M3 - UD4,"Il ""Contesto"" secondo ISO/IEC 27001",Elenca i fattori che influiscono sulla sicurezza delle informazioni e le parti interessate con le loro esigenze,VERO
M3 - UD4,"Il ""Contesto"" secondo ISO/IEC 27001","Può avere tra i fattori che influenzano la sicurezza la consapevolezza dei rischi, lo stato della tecnologia impiegata, il budget disponibile",VERO
M3 - UD4,"Il ""Contesto"" secondo ISO/IEC 27001",Ha tra i fattori determinanti la formazione delle persone nell'ambito della sicurezza delle informazioni ed informatica,VERO
M3 - UD4,"Il ""Contesto"" secondo ISO/IEC 27001",È inteso solamente come l'insieme dei fattori interni all'organizzazione che possono essere influenti nella sicurezza delle informazioni,FALSO
M3 - UD4,"Il ""Contesto"" secondo ISO/IEC 27001",E' inteso come l'insieme dei fattori interni ed esterni che possono essere influenti per solidità finanziaria dell'azienda,FALSO
M3 - UD4,Il Paradigma Operazionale,Prevede i seguenti elementi in ordine di importanza: Affidabilità -> Sicurezza Fisica -> Impatto sul Prodotto o sul Servizio,FALSO
M3 - UD4,Il Paradigma Operazionale,Prevede i seguenti elementi in ordine di importanza: Affidabilità -> Impatto sul Prodotto o sul Servizio -> Sicurezza Fisica,FALSO
M3 - UD4,Il Paradigma Operazionale,Prevede i seguenti elementi in ordine di importanza: Sicurezza Fisica -> Affidabilità -> Impatto sul Prodotto o sul Servizio,VERO
M3 - UD4,Il Paradigma Operazionale,Prevede un diverso ordine di importanza per i fattori CIA: Disponibilità (Accessibilità) -> Integrità -> Riservatezza,VERO
M3 - UD4,Il Paradigma Operazionale,Prevede un diverso ordine di importanza per i fattori CIA: Integrità -> Riservatezza -> Disponibilità (Accessibilità),FALSO
M3 - UD4,Il Paradigma Operazionale,Prevede un diverso ordine di importanza per i fattori CIA: Riservatezza -> Disponibilità (Accessibilità) -> Integrità,FALSO
M3 - UD4,Il Paradigma RID (Riservatezza-Integrità-Disponibilità),Identifica le priorità della cyber security relativamente all'Information Technology,VERO
M3 - UD4,Il Paradigma RID (Riservatezza-Integrità-Disponibilità),Identifica le priorità della cyber security relativamente all'Information Technology e dell'Operational Technology (l'Informatica Industriale),FALSO
M3 - UD4,Il Paradigma RID (Riservatezza-Integrità-Disponibilità),"Identifica, in ordine di importanza decrescente, i fattori Riservatezza, Integrità e Disponibilità/Accessibilità dei dati",VERO
M3 - UD4,Il Paradigma RID (Riservatezza-Integrità-Disponibilità),"Identifica, in ordine di importanza crescente, i fattori Riservatezza, Integrità e Disponibilità/Accessibilità dei dati",FALSO
M3 - UD4,Il Paradigma RID (Riservatezza-Integrità-Disponibilità),"Identifica, a parità di importanza, i fattori Riservatezza, Integrità e Disponibilità/Accessibilità dei dati",FALSO
M3 - UD4,Il Paradigma RID (Riservatezza-Integrità-Disponibilità),Considera la Riservatezza come la necessità di impedire l'accesso non autorizzato alle informazioni sensibili,VERO
M3 - UD4,Il posizionamento dello standard ISA/IEC 62443 nello stack ISA 95 (Purdue Model),È tra il livello 1 e il livello 2,FALSO
M3 - UD4,Il posizionamento dello standard ISA/IEC 62443 nello stack ISA 95 (Purdue Model),È tra il livello 0 e il livello 3,VERO
M3 - UD4,Il posizionamento dello standard ISA/IEC 62443 nello stack ISA 95 (Purdue Model),È tra il livello 2 e il livello 4,FALSO
M3 - UD4,Il posizionamento dello standard ISA/IEC 62443 nello stack ISA 95 (Purdue Model),È tra il livello 3 e il livello 4,FALSO
M3 - UD4,Il posizionamento dello standard ISA/IEC 62443 nello stack ISA 95 (Purdue Model),È tra il livello 0 e il livello 2,FALSO
M3 - UD4,Il posizionamento dello standard ISA/IEC 62443 nello stack ISA 95 (Purdue Model),È tra il livello 1 e il livello 5,FALSO
M3 - UD4,"Il requisito ""Supporto"" nell'implementazione di un Sistema di Gestione della SI secondo lo standard ISO 27001","Definisce che l'organizzazione deve mettere a disposizione le risorse necessarie per l'istituire, implementare, mantenere e continuare a migliorare l'SGSI",VERO
M3 - UD4,"Il requisito ""Supporto"" nell'implementazione di un Sistema di Gestione della SI secondo lo standard ISO 27001",Definisce che devono essere determinate le competenze necessarie delle persone che influenzano le prestazioni SGSI,VERO
M3 - UD4,"Il requisito ""Supporto"" nell'implementazione di un Sistema di Gestione della SI secondo lo standard ISO 27001","Definisce che è necessario garantire giusti livelli di competenza con adeguata istruzione, formazione, addestramento",VERO
M3 - UD4,"Il requisito ""Supporto"" nell'implementazione di un Sistema di Gestione della SI secondo lo standard ISO 27001","Definisce che coloro che operano in azienda debbono conoscere la policy di sicurezza, le loro responsabilità specifiche e le implicazioni derivanti dalla non rispetto delle regole",VERO
M3 - UD4,"Il requisito ""Supporto"" nell'implementazione di un Sistema di Gestione della SI secondo lo standard ISO 27001",Definisce i criteri da utilizzare per la comunicazione al solo management all'interno dell'azienda,FALSO
M3 - UD4,"Il requisito ""Supporto"" nell'implementazione di un Sistema di Gestione della SI secondo lo standard ISO 27001",Definisce le misure da adottare per acquisire le competenze in una prospettiva di minimizzazione dei costi di formazione,FALSO
M3 - UD4,Il Rischio Informatico,È il rischio di incorrere in perdite economico/finanziarie nonché di mettere a repentaglio la salute umana in seguito al verificarsi di eventi accidentali o di azioni dolose inerenti al sistema informatico,VERO
M3 - UD4,Il Rischio Informatico,"È il rischio di mettere a repentaglio il sistema informatico, relativamente all'infrastruttura tecnologica",FALSO
M3 - UD4,Il Rischio Informatico,Non è mai dovuto all'errore umano ma solo all'effetto di minacce informatiche come virus e malware,FALSO
M3 - UD4,Il Rischio Informatico,Può essere dovuto a errore umano che apre la strada a virus e malware,VERO
M3 - UD4,Il Rischio Informatico,Può essere dovuto ad un evento accidentale che compromette il sistema informativo,VERO
M3 - UD4,Il Rischio Informatico,Può essere dovuto ad una azione dolosa di terzi,VERO
M3 - UD4,Il Rischio Informatico nelle aziende industriali,Deve essere analizzato e ponderato in base alla criticità dei vari asset industriali,VERO
M3 - UD4,Il Rischio Informatico nelle aziende industriali,Deve prendere in considerazione anche il possibile impatto fisico e sulla salute umana,VERO
M3 - UD4,Il Rischio Informatico nelle aziende industriali,Ha a che fare anche con la business o service continuity,VERO
M3 - UD4,Il Rischio Informatico nelle aziende industriali,Si deve focalizzare solamente sugli aspetti legati alla perdita di dati o di informazioni,FALSO
M3 - UD4,Il Rischio Informatico nelle aziende industriali,E' relativo principalmente al reparto IT e al CED,FALSO
M3 - UD4,Il Rischio Informatico nelle aziende industriali,"Deve prendere in considerazione anche i sistemi informatici che non hanno standard ""office""",VERO
M3 - UD4,Il Rischio Informatico può essere valutato ,Con una formula costituita da Impatto (Inteso come danno possibile) / Probabilità,FALSO
M3 - UD4,Il Rischio Informatico può essere valutato ,Con una formula costituita da Impatto (Inteso come danno possibile) x Probabilità,VERO
M3 - UD4,Il Rischio Informatico può essere valutato ,Con una formula costituita da Impatto (Inteso come danno possibile) + Probabilità,FALSO
M3 - UD4,Il Rischio Informatico può essere valutato ,Con un valore numerico compreso tra un valore minimo e uno massimo in funzione delle sole classi uniformi del danno,FALSO
M3 - UD4,Il Rischio Informatico può essere valutato ,Con un valore numerico sempre compreso tra 1 (Rischio Molto Alto) e 4 (Rischio Molto Basso) in funzione dell’incertezza del rischio,FALSO
M3 - UD4,Il Rischio Informatico può essere valutato ,"Con un valore numerico che è funzione dell’incertezza e fa riferimento a classi omogenee di eventi dannosi, per natura e gravità",VERO
M3 - UD4,Il Rischio Informatico può essere valutato come (Variante),Impatto x Probabilità,VERO
M3 - UD4,Il Rischio Informatico può essere valutato come (Variante),Impatto elevato alla Probabilità,FALSO
M3 - UD4,Il Rischio Informatico può essere valutato come (Variante),Impatto x Frequenza,FALSO
M3 - UD4,Il Rischio Informatico può essere valutato come (Variante),Un numero compreso tra un valore minimo e uno massimo in funzione dell'incertezza del rischio,VERO
M3 - UD4,Il Rischio Informatico può essere valutato come (Variante),Un numero sempre compreso tra 1 (Rischio Molto Basso) e 4 (Rischio Molto Alto) in funzione dell'incertezza del rischio,FALSO
M3 - UD4,Il Rischio Informatico può essere valutato come (Variante),"Un numero che è funzione dell'incertezza e fa riferimento a classi omogenee di eventi, per natura e gravità",VERO
M3 - UD4,Il Rischio Informatico(VAR 2),È il rischio di incorrere in perdite economico/finanziarie o di mettere a repentaglio la salute umana in seguito al verificarsi di eventi accidentali o dolosi inerenti il sistema informatico,VERO
M3 - UD4,Il Rischio Informatico(VAR 2),È il rischio di incorrere primariamente in perdite economico/finanziarie in seguito al verificarsi di eventi dolosi inerenti il sistema informatico ,FALSO
M3 - UD4,Il Rischio Informatico(VAR 2), Ha tra le possibili cause l'errore umano che apre la strada a virus e malware ,VERO
M3 - UD4,Il Rischio Informatico(VAR 2),Ha tra le possibili cause un evento accidentale in grado di compromettere la funzionalità del sistema informativo ,VERO
M3 - UD4,Il Rischio Informatico(VAR 2),Ha tra le possibili cause l'azione dolosa di terzi ,VERO
M3 - UD4,Il Rischio Informatico(VAR 2),Non riguarda gli aspetti legati alla business continuity ,FALSO
M3 - UD4,Il Risk Appetite,Può essere tradotto come Propensione al Rischio,VERO
M3 - UD4,Il Risk Appetite,"Delimita inferiormente l'area dei rischi che devono essere assolutamente evitati o massimamente ridotti, mediante tutti gli strumenti disponibili (Area Rossa)",VERO
M3 - UD4,Il Risk Appetite,"Delimita superiormente l'area dei rischi che devono essere assolutamente evitati o massimamente ridotti, mediante tutti gli strumenti disponibili (Area Rossa)",FALSO
M3 - UD4,Il Risk Appetite,Delimita superiormente l'area dei rischi che devono essere monitorati e gestiti costantemente dall'azienda (Area Gialla),VERO
M3 - UD4,Il Risk Appetite,Indica il livello e il tipo di rischio che un'organizzazione è in grado di assumere coerentemente con gli obiettivi strategici perseguiti,VERO
M3 - UD4,Il Risk Appetite,Delimita l'area di rischio entro cui l'azienda desidera muoversi,VERO
M3 - UD4,Il SIEM,E' l'acronimo di Security Information and Event Management,VERO
M3 - UD4,Il SIEM,E' l'acronimo di Security Impact and Event Management,FALSO
