Modulo,Domanda,Opzione,Risposta Corretta
Modulo 1 - Unità didattica 3,Il protocollo Ethernet a livello ISO/OSI 2 (Collegamento) si basa sui seguenti comportamenti o fasi:,"Accesso Multiplo: Due stazioni, trovando il mezzo trasmissivo libero, devono attendere un tempo uguale per tutti i nodi prima di trasmettere, per evitare collisioni",FALSO
Modulo 1 - Unità didattica 3,Il protocollo Ethernet a livello ISO/OSI 2 (Collegamento) si basa sui seguenti comportamenti o fasi:,"Rilevamento della Collisione: Ogni stazione, mentre trasmette un pacchetto, ascolta i segnali sul mezzo trasmissivo per rilevare eventuali collisioni e gestirle",VERO
Modulo 1 - Unità didattica 3,Il protocollo Ethernet a livello ISO/OSI 2 (Collegamento) si basa sui seguenti comportamenti o fasi:,Rilevamento della Collisione: Ogni stazione trasmette sempre insieme al pacchetto un codice di errore in modo che il ricevente percepisca l’eventuale collisione durante la trasmissione,FALSO
Modulo 1 - Unità didattica 3,Il Protocollo TCP/IP,E' un protocollo orientato alla connessione,VERO
Modulo 1 - Unità didattica 3,Il Protocollo TCP/IP,"Mediante TCP assicura che i dati vengano trasmessi in modo affidabile, ordinato e senza errori",VERO
Modulo 1 - Unità didattica 3,Il Protocollo TCP/IP,Mediante IP si occupa dell'instradamento dei pacchetti dati attraverso la rete,VERO
Modulo 1 - Unità didattica 3,Il Protocollo TCP/IP,Non effettua la verifica che tutti i pacchetti siano arrivati correttamente.,FALSO
Modulo 1 - Unità didattica 3,Il Protocollo TCP/IP,E' l'acronimo di Transmission Control Protocol/Internet Protocol,VERO
Modulo 1 - Unità didattica 3,Il Protocollo TCP/IP,E' l'acronimo di Transmission Control Packets/Internet Protocol,FALSO
Modulo 1 - Unità didattica 3,Il Protocollo TCP/IP,"Può essere utilizzato dai protocolli di livello Applicativo, come HTTP, FTP e DNS",VERO
Modulo 1 - Unità didattica 3,Il Protocollo TCP/IP,"E' composto da 7 livelli, esattamente come il modello teorico ISO/OSI",FALSO
Modulo 1 - Unità didattica 3,Il Protocollo TCP/IP,"Garantisce che i pacchetti arrivino a destinazione e nel giusto ordine, non come il protocollo UDP",VERO
Modulo 1 - Unità didattica 3,Il Protocollo TCP/IP,"Utilizza il processo di ""Three-way Handshake"" ovvero ""Stretta di mano a tre livelli"" per rendere affidabile la connessione",VERO
Modulo 1 - Unità didattica 3,Il Protocollo TCP/IP,"Se un pacchetto dati è troppo grande per la rete, attraverso il livello trasporto, può segmentarlo in pacchetti più piccoli",VERO
Modulo 1 - Unità didattica 3,Il Protocollo TCP/IP,Utilizza IPv4 con indirizzi composti da 64 bit,FALSO
Modulo 1 - Unità didattica 3,Il Router:,"Gestisce il traffico trasmesso su mezzi trasmissivi differenti (esempio fibra, doppino telefonico o wi-fi)",VERO
Modulo 1 - Unità didattica 3,Il Router:,Attraverso l’instradamento (routing) connette dispositivi su reti differenti,VERO
Modulo 1 - Unità didattica 3,Il Router:,Può funzionare solo a livello 2 dello stack ISO-OSI,FALSO
Modulo 1 - Unità didattica 3,Il Router:,Funziona normalmente a livello 3 dello stack ISO-OSI,VERO
Modulo 1 - Unità didattica 3,Il Router:,Gestisce il traffico attraverso l’uso degli indirizzi IP,VERO
Modulo 1 - Unità didattica 3,Il Router:,Gestisce il traffico attraverso l’uso degli indirizzi MAC,FALSO
Modulo 1 - Unità didattica 3,In un sistema informatico il SPOF (Single Point of Failure),È una parte del solo sistema hardware il cui malfunzionamento può portare ad anomalie o alla cessazione del servizio di tutto il sistema,FALSO
Modulo 1 - Unità didattica 3,In un sistema informatico il SPOF (Single Point of Failure),"È una parte del sistema, hardware o software, il cui malfunzionamento può portare ad anomalie o alla cessazione del servizio di tutto il sistema",VERO
Modulo 1 - Unità didattica 3,In un sistema informatico il SPOF (Single Point of Failure),È particolarmente critico nei sistemi che devono essere costantemente attivi,VERO
Modulo 1 - Unità didattica 3,In un sistema informatico il SPOF (Single Point of Failure),"Può essere evitato attraverso l’uso di componenti ridondanti, considerando che anche un solo punto di vulnerabilità può compromettere un intero sistema",VERO
Modulo 1 - Unità didattica 3,In un sistema informatico il SPOF (Single Point of Failure),Può essere evitato migliorando l’affidabilità dei singoli componenti,FALSO
Modulo 1 - Unità didattica 3,In un sistema informatico il SPOF (Single Point of Failure),Può riguardare anche un servizio acquisito esternamente,VERO
Modulo 1 - Unità didattica 3,In una topologia di rete ad Anello,L'informazione trasmessa può viaggiare in entrambi i versi/sensi dell'anello per raggiungere una certa destinazione,VERO
Modulo 1 - Unità didattica 3,In una topologia di rete ad Anello,È necessario un nodo centrale per gestire la connessione tra i computer,FALSO
Modulo 1 - Unità didattica 3,In una topologia di rete ad Anello,È possibile ottimizzare l'utilizzo della banda disponibile inviando alcuni pacchetti in un verso e altri pacchetti nel verso opposto,VERO
Modulo 1 - Unità didattica 3,In una topologia di rete ad Anello,Le caratteristiche di scalabilità sono scarse dato che l'aggiunta o la rimozione di un nodo presuppone una variazione della velocità della rete,VERO
Modulo 1 - Unità didattica 3,In una topologia di rete ad Anello,Sono presenti caratteristiche intrinseche di ridondanza e quindi di affidabilità e robustezza,VERO
Modulo 1 - Unità didattica 3,In una topologia di rete ad Anello,Sono presenti un numero di rami pari al numero dei nodi meno uno,FALSO
Modulo 1 - Unità didattica 3,L'indirizzo di Broadcast,Serve per inviare un messaggio a tutti gli host di una stessa rete,VERO
Modulo 1 - Unità didattica 3,L'indirizzo di Broadcast,Coincide sempre con 255.255.255.255,FALSO
Modulo 1 - Unità didattica 3,L'indirizzo di Broadcast,Si ottiene ponendo a 1 tutti i bit della parte host dell’indirizzo IP,VERO
Modulo 1 - Unità didattica 3,L'indirizzo di Broadcast,Non può essere assegnato a un singolo host,VERO
Modulo 1 - Unità didattica 3,L'indirizzo di Broadcast,Varia in base alla subnet mask della rete,VERO
Modulo 1 - Unità didattica 3,L'indirizzo di Broadcast,Permette ai pacchetti con il suo indirizzamento di essere inoltrati da una subnet ad un'altra,FALSO
Modulo 1 - Unità didattica 3,L'indirizzo IP 128.32.12.25:,E' incluso nella sottorete 128.32.12.234/24,VERO
Modulo 1 - Unità didattica 3,L'indirizzo IP 128.32.12.25:,E' incluso nella sottorete 128.32.12.12/23,VERO
Modulo 1 - Unità didattica 3,L'indirizzo IP 128.32.12.25:,E' incluso nella sottorete 128.32.10.12/21,VERO
Modulo 1 - Unità didattica 3,L'indirizzo IP 128.32.12.25:,E' incluso nella sottorete 128.32.12.0/28,FALSO
Modulo 1 - Unità didattica 3,L'indirizzo IP 128.32.12.25:,E' incluso nella sottorete 128.32.12.23/29,FALSO
Modulo 1 - Unità didattica 3,L'indirizzo IP 128.32.12.25:,E' incluso nella sottorete 128.32.1.10/20,VERO
Modulo 1 - Unità didattica 3,L’incapsulamento ISO/OSI,"È un principio per cui in corrispondenza di ogni livello della struttura che il pacchetto dell'Host mittente attraversa, si incorporano le informazioni che sono proprie e uniche del livello attraversato",VERO
Modulo 1 - Unità didattica 3,L’incapsulamento ISO/OSI,"È un principio per cui in corrispondenza di ogni livello della struttura che il pacchetto dell'Host mittente e destinatario attraversa, si incorporano le informazioni che sono proprie e uniche del livello attraversato",FALSO
Modulo 1 - Unità didattica 3,L’incapsulamento ISO/OSI,È un principio per cui in corrispondenza di ogni livello della struttura che il pacchetto dell'Host mittente attraversa si incorporano le informazioni che poi vengono eliminate man mano che si risalgono i livelli dell'Host Destinatario sino ad estrarre il messaggio originario,VERO
Modulo 1 - Unità didattica 3,L’incapsulamento ISO/OSI,È un principio per cui ad ogni livello ISO/OSI viene effettuato un controllo di congruenza attraverso un CRC,FALSO
Modulo 1 - Unità didattica 3,L’incapsulamento ISO/OSI,"Per funzionare necessità che ogni livello ISO/OSI offra il proprio ""servizio"" solamente al livello sottostante in maniera corretta",FALSO
Modulo 1 - Unità didattica 3,L’incapsulamento ISO/OSI,Conferisce robustezza e sicurezza delle trasmissioni al modello ISO/OSI,VERO
Modulo 1 - Unità didattica 3,L’Incapsulamento secondo il modello ISO/OSI,Permette a ciascun livello dello stack di comunicare con un proprio e specifico “protocollo”,VERO
Modulo 1 - Unità didattica 3,L’Incapsulamento secondo il modello ISO/OSI,Permette di fatto il funzionamento del modello stesso,VERO
Modulo 1 - Unità didattica 3,L’Incapsulamento secondo il modello ISO/OSI,Avviene dal Livello Applicazione (7) al livello Collegamento (2) in trasmissione,VERO
Modulo 1 - Unità didattica 3,L’Incapsulamento secondo il modello ISO/OSI,Avviene dal Livello Applicazione (7) al livello Fisico (1) in trasmissione,FALSO
Modulo 1 - Unità didattica 3,L’Incapsulamento secondo il modello ISO/OSI,Avviene dal Livello Collegamento (2) al livello Applicazione (7) in ricezione (Decapsulamento),VERO
Modulo 1 - Unità didattica 3,L’Incapsulamento secondo il modello ISO/OSI,Avviene dal Livello Applicazione (7) al livello Fisico (1) in ricezione (Decapsulamento),FALSO
Modulo 1 - Unità didattica 3,L’indirizzo di Broadcast della sottorete 243.123.23.45/29 è:,243.123.23.40,FALSO
Modulo 1 - Unità didattica 3,L’indirizzo di Broadcast della sottorete 243.123.23.45/29 è:,243.123.23.47,VERO
Modulo 1 - Unità didattica 3,L’indirizzo di Broadcast della sottorete 243.123.23.45/29 è:,243.123.23.45,FALSO
Modulo 1 - Unità didattica 3,L’indirizzo di Broadcast della sottorete 243.123.23.45/29 è:,243.123.23.41,FALSO
Modulo 1 - Unità didattica 3,L’indirizzo di Broadcast della sottorete 243.123.23.45/29 è:,243.123.23.46,FALSO
Modulo 1 - Unità didattica 3,L’indirizzo di Broadcast della sottorete 243.123.23.45/29 è:,255255255248,FALSO
Modulo 1 - Unità didattica 3,La comunicazione deterministica real-time:,"È una qualsiasi forma di comunicazione per cui gli utenti possono scambiarsi informazioni in maniera deterministica, istantaneamente o con una latenza trascurabile o comunque predefinita",VERO
Modulo 1 - Unità didattica 3,La comunicazione deterministica real-time:,È una qualsiasi forma di comunicazione per cui gli utenti possono scambiarsi informazioni anche non nell’esatta sequenza che sono state generate ma con una latenza prevedibile o comunque predefinita,FALSO
Modulo 1 - Unità didattica 3,La comunicazione deterministica real-time:,"Ha, di solito, necessità di garantire la sincronizzazione tra due o più dispostivi (es. dispositivo di comando e di attuazione)",VERO
Modulo 1 - Unità didattica 3,La comunicazione deterministica real-time:,Deve garantire tempi di comunicazione sempre sotto il nanosecondo,FALSO
Modulo 1 - Unità didattica 3,La comunicazione deterministica real-time:,Può permettere il controllo di macchinari senza una connessione meccanica,VERO
Modulo 1 - Unità didattica 3,La comunicazione deterministica real-time:,Deve garantire tempi di trasmissione compatibili con i dispositivi o i processi envolvti,VERO
Modulo 1 - Unità didattica 3,La comunicazione logica tra due Host nello stack ISO/OSI,Può avvenire tra livelli ISO/OSI differenti di mittente e destinatario,FALSO
Modulo 1 - Unità didattica 3,La comunicazione logica tra due Host nello stack ISO/OSI,Avviene tra livelli omologhi dello stack ad eccezione del livello 1.,VERO
Modulo 1 - Unità didattica 3,La comunicazione logica tra due Host nello stack ISO/OSI,Utilizza sempre fisicamente il livello 1,VERO
Modulo 1 - Unità didattica 3,La comunicazione logica tra due Host nello stack ISO/OSI,Percorre i livelli dello stack in discesa e salita rispettivamente dal mittente al destinatario,VERO
Modulo 1 - Unità didattica 3,La comunicazione logica tra due Host nello stack ISO/OSI,Si realizza mediante l'interazione di ciascun livello solamente con i livelli superiori dello stack,FALSO
Modulo 1 - Unità didattica 3,La comunicazione logica tra due Host nello stack ISO/OSI,Semplifica la comunicazione tra due Host,VERO
Modulo 1 - Unità didattica 3,La comunicazione tra gli omologhi livelli dello stack ISO/OSI,È Sempre una comunicazione logica,FALSO
Modulo 1 - Unità didattica 3,La comunicazione tra gli omologhi livelli dello stack ISO/OSI,È sempre una comunicazione fisica,FALSO
Modulo 1 - Unità didattica 3,La comunicazione tra gli omologhi livelli dello stack ISO/OSI,È una comunicazione logica per i livelli dal 2 al 7 e fisica per il livello 1,VERO
Modulo 1 - Unità didattica 3,La comunicazione tra gli omologhi livelli dello stack ISO/OSI,È una comunicazione logica per i livelli dal 1 al 6 e fisica per il livello 7,FALSO
Modulo 1 - Unità didattica 3,La comunicazione tra gli omologhi livelli dello stack ISO/OSI,È una comunicazione logica per i livelli dal 1 al 3 e fisica per i livelli dal 4 al 7,FALSO
Modulo 1 - Unità didattica 3,La comunicazione tra gli omologhi livelli dello stack ISO/OSI,È sempre tra un Host mittente e un Host destinatario,VERO
Modulo 1 - Unità didattica 3,La convergenza funzionale nei dispositivi di rete,È la tendenza ad aumentare le funzionalità dei dispostivi di rete «inglobando» funzionalità di altre tipologie di dispositivi,VERO
Modulo 1 - Unità didattica 3,La convergenza funzionale nei dispositivi di rete,È un fenomeno causato dalla forte concorrenza sul mercato dei dispositivi di rete e dall’aumento delle prestazioni delle piattaforme di elaborazione,VERO
Modulo 1 - Unità didattica 3,La convergenza funzionale nei dispositivi di rete,È un fenomeno che non ha impatto sulla standardizzazione degli specifici brand commerciali,FALSO
Modulo 1 - Unità didattica 3,La convergenza funzionale nei dispositivi di rete,È un fenomeno che ha portato all’obsolescenza di alcuni dispositivi,VERO
Modulo 1 - Unità didattica 3,La convergenza funzionale nei dispositivi di rete,È un fenomeno che ha portato alcuni switch a gestire parzialmente o totalmente funzioni di routing (livello 3 ISO/OSI),VERO
Modulo 1 - Unità didattica 3,La convergenza funzionale nei dispositivi di rete,Ha causato l’obsolescenza dei router,FALSO
Modulo 1 - Unità didattica 3,La Maschera di sottorete in una rete TCP/IP,È un parametro di configurazione che definisce l’intervallo di indirizzi di una sottorete IP a cui appartiene un host,VERO
Modulo 1 - Unità didattica 3,La Maschera di sottorete in una rete TCP/IP,È utilizzata per ridurre il traffico di rete e facilitare la ricerca e il raggiungimento di un determinato host,VERO
Modulo 1 - Unità didattica 3,La Maschera di sottorete in una rete TCP/IP,Permette con un solo indirizzo IP «pubblico» e la maschera stessa di identificare e indirizzare una famiglia di indirizzi «privati» (quindi invisibili dalla rete pubblica),VERO
Modulo 1 - Unità didattica 3,La Maschera di sottorete in una rete TCP/IP,Permette di mantenere la capacità di indirizzamento aumentando il numero di indirizzi “pubblici”,FALSO
Modulo 1 - Unità didattica 3,La Maschera di sottorete in una rete TCP/IP,È un numero che denota quale parte di un indirizzo IP identifica la sottorete e quale l'host,VERO
Modulo 1 - Unità didattica 3,La Maschera di sottorete in una rete TCP/IP,Di fatto non è più utilizzata dopo l’arrivo dell’IPV6 e la conseguente obsolescenza dell’IPV4,FALSO
Modulo 1 - Unità didattica 3,La modalità di trasmissione Half-Duplex:,È un tipo di modalità di comunicazione che supporta la comunicazione a due vie ma con ritardo,VERO
Modulo 1 - Unità didattica 3,La modalità di trasmissione Half-Duplex:,È un tipo di modalità di comunicazione in cui i dati possono viaggiare solo in una direzione alla volta,VERO
Modulo 1 - Unità didattica 3,La modalità di trasmissione Half-Duplex:,Ha come esempio della modalità di funzionamento la comunicazione tramite Walkie-Talkie,VERO
Modulo 1 - Unità didattica 3,La modalità di trasmissione Half-Duplex:,Prevede due cavi uno per la trasmissione e uno per la ricezione,FALSO
Modulo 1 - Unità didattica 3,La modalità di trasmissione Half-Duplex:,Prevede un solo cavo per la trasmissione e ricezione,VERO
Modulo 1 - Unità didattica 3,La modalità di trasmissione Half-Duplex:,È più efficiente della modalità Full-Duplex,FALSO
Modulo 1 - Unità didattica 3,La modalità di trasmissione su canali in fibra ottica (WDM = Wavelength Division Multiplexing) è:,Una trasmissione bidirezionale simultanea su cavo singolo,VERO
Modulo 1 - Unità didattica 3,La modalità di trasmissione su canali in fibra ottica (WDM = Wavelength Division Multiplexing) è:,Una trasmissione bidirezionale non simultanea su cavo singolo,FALSO
Modulo 1 - Unità didattica 3,La modalità di trasmissione su canali in fibra ottica (WDM = Wavelength Division Multiplexing) è:,Una modalità di trasmissione con fasci a lunghezza d’onda differente,VERO
Modulo 1 - Unità didattica 3,La modalità di trasmissione su canali in fibra ottica (WDM = Wavelength Division Multiplexing) è:,Una modalità di trasmissione con fasci di colori diversi ma con la stessa frequenza,FALSO
Modulo 1 - Unità didattica 3,La modalità di trasmissione su canali in fibra ottica (WDM = Wavelength Division Multiplexing) è:,Una tecnica di trasmissione con multiplexing a divisione di ampiezza,FALSO
Modulo 1 - Unità didattica 3,La modalità di trasmissione su canali in fibra ottica (WDM = Wavelength Division Multiplexing) è:,Una tecnica di trasmissione con multiplexing a divisione di lunghezza d’onda,VERO
Modulo 1 - Unità didattica 3,La notazione /N della maschera di sottorete nell’Classless Inter-Domain,Indica il numero di bit a «1» della Maschera,VERO
Modulo 1 - Unità didattica 3,La notazione /N della maschera di sottorete nell’Classless Inter-Domain,Indica il numero di bit a «0» della maschera,FALSO
Modulo 1 - Unità didattica 3,La notazione /N della maschera di sottorete nell’Classless Inter-Domain,Indica il numero di indirizzi disponibili nella sottorete,FALSO
Modulo 1 - Unità didattica 3,La notazione /N della maschera di sottorete nell’Classless Inter-Domain,Permette di indentificare il numero degli indirizzi disponibili della sottorete,VERO
Modulo 1 - Unità didattica 3,La notazione /N della maschera di sottorete nell’Classless Inter-Domain,Può variare da /0 a /32,VERO
Modulo 1 - Unità didattica 3,La notazione /N della maschera di sottorete nell’Classless Inter-Domain,"Indica il numero che, esponente della potenza di due, permette di calcolare il numero di indirizzi disponibili",FALSO
Modulo 1 - Unità didattica 3,La subnet 128.22.15.134/17:,Ha 32.766 host disponibili,VERO
Modulo 1 - Unità didattica 3,La subnet 128.22.15.134/17:,Ha come indirizzo di rete 128.22.0.0,VERO
Modulo 1 - Unità didattica 3,La subnet 128.22.15.134/17:,Ha come indirizzo di rete 128.22.15.0,FALSO
Modulo 1 - Unità didattica 3,La subnet 128.22.15.134/17:,Ha come indirizzo di Broadcast 128.22.127.255,VERO
Modulo 1 - Unità didattica 3,La subnet 128.22.15.134/17:,Ha come indirizzo di Broadcast 128.22.126.255,FALSO
Modulo 1 - Unità didattica 3,La subnet 128.22.15.134/17:,Ha come indirizzo del primo Host disponibile 128.22.0.1,VERO
Modulo 1 - Unità didattica 3,La subnet 132.234.110.173/12:,Ha 4.096 indirizzamenti disponibili,FALSO
Modulo 1 - Unità didattica 3,La subnet 132.234.110.173/12:,Ha come indirizzo di broadcast 132.239.255.255,VERO
Modulo 1 - Unità didattica 3,La subnet 132.234.110.173/12:,Ha come indirizzo di rete 132.224.0.0,VERO
Modulo 1 - Unità didattica 3,La subnet 132.234.110.173/12:,Ha come netmask 255.240.0.0,VERO
Modulo 1 - Unità didattica 3,La subnet 132.234.110.173/12:,Il primo indirizzo Host disponibile è 132.224.0.1,VERO
Modulo 1 - Unità didattica 3,La subnet 132.234.110.173/12:,L'ultimo indirizzo disponibile è 132.234.255.254,FALSO
Modulo 1 - Unità didattica 3,La subnet 160.12.32.128/19:,Ha come indirizzo di rete 160.12.32.0,VERO
Modulo 1 - Unità didattica 3,La subnet 160.12.32.128/19:,Ha come indirizzo di broadcast 160.12.63.255,VERO
Modulo 1 - Unità didattica 3,La subnet 160.12.32.128/19:,Ha come indirizzo di broadcast 160.12.63.64,FALSO
Modulo 1 - Unità didattica 3,La subnet 160.12.32.128/19:,Ha come maschera di sottorete 255.255.224.0,VERO
Modulo 1 - Unità didattica 3,La subnet 160.12.32.128/19:,Ha come maschera di sottorete 255.255.32.0,FALSO
Modulo 1 - Unità didattica 3,La subnet 160.12.32.128/19:,Ha uno spazio di indirizzamento che arriva sino a (HostMax) 160.12.63.254,VERO
Modulo 1 - Unità didattica 3,La subnet di rete,Ha un indirizzo di rete e un indirizzo di broadcast dedicati,VERO
Modulo 1 - Unità didattica 3,La subnet di rete,Ha una subnet mask che serve a distinguere la parte di indirizzo usata per identificare la rete da quella per gli host,VERO
Modulo 1 - Unità didattica 3,La subnet di rete,/24 ha sempre 256 host disponibili,FALSO
Modulo 1 - Unità didattica 3,La subnet di rete,Permette di ridurre il traffico di rete segmentando i domini di broadcast,VERO
Modulo 1 - Unità didattica 3,La subnet di rete,Può avere un host che appartiene a più subnet contemporaneamente senza configurazioni particolari,FALSO
Modulo 1 - Unità didattica 3,La subnet di rete,E' fondamentale per un’assegnazione più efficiente degli indirizzi IP,VERO
Modulo 1 - Unità didattica 3,La Tipologia di Rete,"MAN (Metropolitan Area Network) è una rete di telecomunicazione a banda larga, che collega più LAN geograficamente vicine",VERO
Modulo 1 - Unità didattica 3,La Tipologia di Rete,"WAN (Wide Area Network) si può estendere ad un territorio nazionale, sovranazionale sino ad coprire interi continenti.",VERO
Modulo 1 - Unità didattica 3,La Tipologia di Rete,PAN (Private Area Network) è una rete LAN di tipo privato,FALSO
Modulo 1 - Unità didattica 3,La Tipologia di Rete,LAN (Local Area Network) si estende raramente più in là di un complesso edilizio,VERO
Modulo 1 - Unità didattica 3,La Tipologia di Rete,LAN (Local Area Network) solitamente collega assieme più computer in aziende pubbliche,FALSO
Modulo 1 - Unità didattica 3,La Tipologia di Rete,WAN (Wide Area Network) può essere assimilata alla rete Internet,VERO
Modulo 1 - Unità didattica 3,Le regole configurabili nel firewall,Hanno tra le impostazioni di base l'indirizzo IP sorgente,VERO
Modulo 1 - Unità didattica 3,Le regole configurabili nel firewall,Hanno tra le impostazioni di base l'indirizzo IP di destinazione,VERO
Modulo 1 - Unità didattica 3,Le regole configurabili nel firewall,Hanno tra le impostazioni di base la porta attraverso la quale viene erogato il servizio,VERO
Modulo 1 - Unità didattica 3,Le regole configurabili nel firewall,"Non possono abilitare o disabilitare solo uno specifico protocollo (Es. UPD, TCP, ecc.)",FALSO
Modulo 1 - Unità didattica 3,Le regole configurabili nel firewall,Possono utilizzare un criterio di applicazione di tipo “Default-reject”,FALSO
Modulo 1 - Unità didattica 3,Le regole configurabili nel firewall,Possono utilizzare un criterio di applicazione di tipo “Default-allow”,VERO
Modulo 1 - Unità didattica 3,Lo standard elettrico RJ45,Prevede un cablaggio con 8 fili,VERO
Modulo 1 - Unità didattica 3,Lo standard elettrico RJ45,Prevede un cablaggio con 10 fili,FALSO
Modulo 1 - Unità didattica 3,Lo standard elettrico RJ45,Prevede varie categorie da 100 Mbps sino a 10 Gbps,VERO
Modulo 1 - Unità didattica 3,Lo standard elettrico RJ45,Prevede varie categorie da 100 Mbps sino a 1000 Gbps,FALSO
Modulo 1 - Unità didattica 3,Lo standard elettrico RJ45,Permette la connessione di un numero massimo di 4 dispositivi,FALSO
Modulo 1 - Unità didattica 3,Lo standard elettrico RJ45,Può gestire comunicazioni multipunto per distanze superiori ai 100m,FALSO
Modulo 1 - Unità didattica 3,Lo Standard RS232,Può raggiungere una velocità di trasmissione di circa 112 Kb/sec,VERO
Modulo 1 - Unità didattica 3,Lo Standard RS232,Può trasmettere sino ad una distanza massima di circa 200m,FALSO
Modulo 1 - Unità didattica 3,Lo Standard RS232,Può trasmettere sino ad una distanza massima di circa 15m,VERO
Modulo 1 - Unità didattica 3,Lo Standard RS232,Può supportare sino a 2 dispositivi collegati,VERO
Modulo 1 - Unità didattica 3,Lo Standard RS232,Può supportare sino a 10 dispositivi collegati con ricevitori ad alta impedenza,FALSO
Modulo 1 - Unità didattica 3,Lo Standard RS232,Ha a un cavo con tre fili,VERO
Modulo 1 - Unità didattica 3,Lo Standard RS485,Può raggiungere una velocità di trasmissione di 1Mb/sec,VERO
Modulo 1 - Unità didattica 3,Lo Standard RS485,Può trasmettere sino ad una distanza massima di 1.200m con specifiche velocità di trasmissione,VERO
Modulo 1 - Unità didattica 3,Lo Standard RS485,Può trasmettere sino ad una distanza massima di 5.000m con specifiche velocità di trasmissione,FALSO
Modulo 1 - Unità didattica 3,Lo Standard RS485,Può supportare sino a 256 dispositivi collegati con ricevitori ad alta impedenza,VERO
Modulo 1 - Unità didattica 3,Lo Standard RS485,Può supportare sino a 1.000 dispositivi collegati con ricevitori ad alta impedenza,FALSO
Modulo 1 - Unità didattica 3,Lo Standard RS485,Ha sempre un cavo con tre fili,FALSO
Modulo 1 - Unità didattica 3,Lo standard USB,Permette il collegamento a caldo (hot plugging) senza riavviare il computer,VERO
Modulo 1 - Unità didattica 3,Lo standard USB,E' stato progettato per resistere ad un numero elevatissimo di inserimenti e rimozioni del connettore,VERO
Modulo 1 - Unità didattica 3,Lo standard USB,Può raggiungere una velocità di trasferimento massima teorica di oltre 20 Gbps,VERO
Modulo 1 - Unità didattica 3,Lo standard USB,"Con il connettore USB-C non è reversibile, cioè non può essere inserito in entrambi i versi",FALSO
Modulo 1 - Unità didattica 3,Lo standard USB,Prevede una distanza massima per un cavo standard di 20 metri,FALSO
Modulo 1 - Unità didattica 3,Lo standard USB,Prevede che tutti i connettori servano solo per il trasferimento dati.,FALSO
Modulo 1 - Unità didattica 3,Lo Switch di rete:,"È un dispositivo elettronico intelligente, dotato di porte di interfaccia di varie tipologie",VERO
Modulo 1 - Unità didattica 3,Lo Switch di rete:,"Può essere un dispositivo elettrico non dotato di CPU e, se “Unmanaged”, configurabile",FALSO
Modulo 1 - Unità didattica 3,Lo Switch di rete:,Può segmentare il dominio di broadcast attraverso le VPN,FALSO
Modulo 1 - Unità didattica 3,Lo Switch di rete:,Può avere una gestione “Unmanaged” o “Managed”,VERO
Modulo 1 - Unità didattica 3,Lo Switch di rete:,Può avere un instradamento di tipo “store-and-forward”,VERO
Modulo 1 - Unità didattica 3,Lo Switch di rete:,Se “Unmanaged” non permette la configurazione delle VLAN,VERO
Modulo 1 - Unità didattica 3,Nella comunicazione con il protocollo Ethernet in caso di avvenuta collisione:,La stazione trasmittente sospende la trasmissione e trasmette una sequenza di jamming,VERO
Modulo 1 - Unità didattica 3,Nella comunicazione con il protocollo Ethernet in caso di avvenuta collisione:,La stazione trasmittente sospende la trasmissione e trasmette una sequenza composta dalla parte di pacchetto già trasmessa e un codice identificativo in coda al pacchetto,VERO
Modulo 1 - Unità didattica 3,Nella comunicazione con il protocollo Ethernet in caso di avvenuta collisione:,La stazione trasmittente sospende la trasmissione e trasmette e un codice identificativo in testa e la parte di pacchetto già trasmessa in coda al pacchetto,FALSO
Modulo 1 - Unità didattica 3,Nella comunicazione con il protocollo Ethernet in caso di avvenuta collisione:,"La stazione di trasmissione, dopo l’invio della sequenza di jamming, ripete il tentativo di trasmissione dopo un tempo pseudocasuale",VERO
Modulo 1 - Unità didattica 3,Nella comunicazione con il protocollo Ethernet in caso di avvenuta collisione:,"La stazione di trasmissione, dopo l’invio della sequenza di jamming, ripete il tentativo di trasmissione con una frequenza fissa",FALSO
Modulo 1 - Unità didattica 3,Nella comunicazione con il protocollo Ethernet in caso di avvenuta collisione:,La stazione trasmittente interrompe le trasmissioni e attende sino a che tutte le trasmissioni sul bus siano ultimate,FALSO
Modulo 1 - Unità didattica 3,Quali dei seguenti standard seriali elettrici sono multipunto (o multi-drop):,RS232,FALSO
Modulo 1 - Unità didattica 3,Quali dei seguenti standard seriali elettrici sono multipunto (o multi-drop):,RS422,VERO
Modulo 1 - Unità didattica 3,Quali dei seguenti standard seriali elettrici sono multipunto (o multi-drop):,RS485,VERO
Modulo 1 - Unità didattica 3,Quali dei seguenti standard seriali elettrici sono multipunto (o multi-drop):,USB,FALSO
Modulo 1 - Unità didattica 3,Quali dei seguenti standard seriali elettrici sono multipunto (o multi-drop):,RJ45,FALSO
Modulo 1 - Unità didattica 3,Quali dei seguenti standard seriali elettrici sono multipunto (o multi-drop):,Bluetooth,FALSO
Modulo 1 - Unità didattica 3,Quali delle seguenti funzioni appartengono al livello ISO/OSI di Collegamento (2),Identificare i nodi connessi,VERO
Modulo 1 - Unità didattica 3,Quali delle seguenti funzioni appartengono al livello ISO/OSI di Collegamento (2),Controllare gli errori,VERO
Modulo 1 - Unità didattica 3,Quali delle seguenti funzioni appartengono al livello ISO/OSI di Collegamento (2),Correggere gli errori mediante ritrasmissione,VERO
